path|text
common_voice_hi_24555701.wav|अगर बिलकुल अभी निकल पड़ोगे तो टाईम पर स्कूल पहुँच जाओगे।
common_voice_hi_24555702.wav|शब्बीर अहलूवालिया और कांची कौल को उनके दूसरे बेटे के जन्म की बधाई
common_voice_hi_24555703.wav|हार्दिक ने बदला रिवर्स दांडी मार्च का नाम, अब होगी एकता यात्रा
common_voice_hi_24555704.wav|उनके लिए बाहर जाना बहुत ज़रूरी है।
common_voice_hi_24555705.wav|हेडली से बेरोक-टोक सवाल किए भारतीय दल ने: अमेरिका
common_voice_hi_24770287.wav|तू कैसी है?
common_voice_hi_24770288.wav|मैं नंगा था।
common_voice_hi_24770289.wav|भ्रष्टाचार के मुद्दे पर सुमित अवस्थी से चैट
common_voice_hi_24770290.wav|ताज महल भारत के आगरा शहर में स्थित एक मक़बरा है।
common_voice_hi_24770291.wav|झारखंड के मंत्री ने शाही दावत पर खर्चे एक करोड़
common_voice_hi_24770292.wav|इससे सस्ता वाला है क्या?
common_voice_hi_24770293.wav|शुरू हुआ तीसरा दिल्ली इंटरनेशनल जैज फेस्टिवल
common_voice_hi_24770294.wav|मैं बहुत सारे चीज़ें करता हूँ।
common_voice_hi_24770295.wav|मुझे अपने तरीके से करने दो।
common_voice_hi_24770296.wav|उसपर कत्ल का इलज़ाम लगाया गया।
common_voice_hi_24774782.wav|Google के डूडल का एना एटकिंस को सलाम
common_voice_hi_24774784.wav|मैंने ट्रेन स्टेशन से निकलने के समय एक आदमी को देखा।
common_voice_hi_24774786.wav|क्या तुम टॉम को और एक मौका दे सकते हो?
common_voice_hi_24774787.wav|मेरी एक अटैची ग़ायब है।
common_voice_hi_24774788.wav|हाउस टैक्स के मुद्दे पर ही नगर निगम चुनाव लड़ेगी आम आदमी पार्टी
common_voice_hi_24774794.wav|तुम तो बिलकुल भी थकी हुई नहीं लगती हो।
common_voice_hi_24774796.wav|अम्रीकी लोग ज़्यादातर खेलों में भाग लेते हैं।
common_voice_hi_24774797.wav|मैं खीरा खाती हूँ।
common_voice_hi_24774798.wav|उच्च शिक्षा का खुला आकाश
common_voice_hi_24774804.wav|मुझे बड़े ज़ोरों की भूख लगी है।
common_voice_hi_24774805.wav|टॉम के पास चाय नहीं है।
common_voice_hi_24774806.wav|इन दोनों में से किसी एक को चुनो।
common_voice_hi_24774807.wav|गरम पानी नहीं चल रहा है।
common_voice_hi_24774808.wav|अभी के अभी चाय लाइए!
common_voice_hi_24774815.wav|तुम क्या कहने की कोशिश कर रही हो?
common_voice_hi_24774817.wav|इस एप ने बदला मोबाइल गेमिंग का कॉन्सेप्ट
